n,Quality
1891,12.3649
1892,12.7368
1893,11.136
1894,11.8435
1895,11.6763
1896,11.9963
1897,12.3953
1898,11.5035
1899,11.7947
1900,12.1443
1901,12.2089
1902,12.7232
1903,12.2814
1904,12.3809
1905,12.8214
1906,11.2525
1907,11.6554
1908,11.3
1909,11.1338
1910,11.5354
1911,11.374
1912,11.196
1913,11.2009
1914,10.6648
1915,10.4961
1916,10.4337
1917,11.1411
1918,10.4807
1919,11.0996
1920,11.1553
1921,11.9429
1922,11.7796
1923,12.5553
1924,12.1446
1925,11.644
1926,12.5555
1927,13.0658
1928,13.4423
1929,12.3248
1930,11.9393
1931,11.4055
1932,11.404
1933,11.2378
1934,12.0039
1935,12.2221
1936,12.3997
1937,12.026
1938,10.9336
1939,11.347
1940,11.4122
1941,12.3113
1942,11.85
1943,12.1414
1944,11.5769
1945,11.5857
1946,12.2896
1947,12.1305
1948,11.4882
1949,11.6175
1950,11.2241
1951,11.2438
1952,11.0909
1953,10.2936
1954,10.3624
1955,11.2359
1956,11.471
1957,11.1244
1958,11.4335
1959,11.84
1960,11.5388
1961,11.8517
1962,12.2231
1963,12.327
1964,12.6989
1965,12.3323
1966,12.7937
1967,11.609
1968,11.773
1969,12.2954
1970,12.3672
1971,13.1504
1972,12.6846
1973,12.6942
1974,12.7094
1975,12.2461
1976,11.5932
1977,11.4858
1978,11.9387
1979,12.0468
1980,11.2166
1981,11.7471
1982,11.9964
1983,11.912
1984,11.9539
1985,12.1115
1986,12.4851
1987,12.7029
1988,13.077
1989,13.4297
1990,13.7146
1991,13.6594
1992,13.1321
1993,13.76
1994,14.3137
1995,13.1592
1996,13.0724
1997,12.4164
1998,12.1506
1999,12.3397
2000,11.9718
2001,12.3273
2002,12.3792
2003,11.478
2004,11.6311
2005,11.9012
2006,12.5098
2007,13.0211
2008,11.6536
2009,11.206
2010,11.5959
2011,12.063
2012,11.9538
2013,12.1917
2014,12.2041
2015,11.84
2016,12.1747
2017,11.9623
2018,12.0593
2019,12.3665
2020,12.4283
2021,12.3587
2022,12.7788
2023,12.4827
2024,12.9498
2025,12.1761
2026,12.6284
2027,11.6216
2028,11.8795
2029,12.3344
2030,12.6232
2031,13.0364
2032,12.838
2033,13.0176
2034,13.4394
2035,13.7331
2036,13.6259
2037,13.6767
2038,14.0543
2039,14.3771
2040,14.6544
2041,14.9775
2042,14.9679
2043,15.2586
2044,15.5304
2045,15.7787
2046,16.6989
2047,14.7837
2048,15.6002
2049,15.1296
2050,13.0587
2051,12.0047
2052,12.6136
2053,11.5696
2054,11.2262
2055,11.639
2056,12.1854
2057,12.2198
2058,12.3808
2059,13.206
2060,12.5821
2061,13.1213
2062,13.3421
2063,13.6579
2064,13.8668
2065,12.3539
2066,11.382
2067,12.1092
2068,12.441
2069,11.658
2070,11.7911
2071,12.3436
2072,12.9381
2073,11.6987
2074,12.3487
2075,12.4351
2076,13.1699
2077,12.8174
2078,12.7513
2079,13.0223
2080,12.7494
2081,12.4669
2082,12.1336
2083,12.8092
2084,12.4598
2085,13.2949
2086,13.9867
2087,12.496
2088,12.6605
2089,12.8309
2090,12.0837
2091,12.712
2092,13.6624
2093,13.8439
2094,13.5743
2095,13.9926
2096,14.4631
2097,14.5438
2098,14.4161
2099,12.2453
2100,11.0699
2101,11.267
2102,11.3159
2103,11.7186
2104,12.0856
2105,12.0717
2106,12.2729
2107,12.221
2108,13.0489
2109,12.5129
2110,11.989
2111,12.3609
2112,12.9107
2113,11.2324
2114,11.242
2115,10.3219
2116,10.5979
2117,11.3562
2118,11.5834
2119,11.4035
2120,11.6314
2121,11.4553
2122,12.3941
2123,12.1175
2124,12.187
2125,12.6501
2126,12.7203
2127,12.811
2128,12.882
2129,12.7869
2130,12.3872
2131,11.7001
2132,12.3297
2133,12.3145
2134,12.3681
2135,12.1218
2136,12.2712
2137,12.9028
2138,13.5227
2139,12.2217
2140,12.8472
2141,12.1029
2142,12.1221
2143,11.9998
2144,11.3526
2145,12.0169
2146,11.9157
2147,11.7077
2148,12.261
2149,12.4696
2150,13.0278
2151,12.8031
2152,11.6507
2153,12.1063
2154,11.5885
2155,11.8556
2156,11.7533
2157,11.3793
2158,11.5515
2159,12.0123
2160,11.8226
2161,12.2839
2162,11.4301
2163,12.252
2164,12.1108
2165,12.4824
2166,11.8203
2167,12.5945
2168,11.6422
2169,11.4259
2170,11.0695
2171,11.9627
2172,11.934
2173,12.1543
2174,12.2912
2175,12.5123
2176,11.6082
2177,12.2718
2178,12.4132
2179,12.4908
2180,12.3522
2181,12.2321
2182,12.8356
2183,12.9147
2184,12.743
2185,12.939
2186,12.1539
2187,11.7584
2188,11.2122
2189,11.1919
2190,11.4161
2191,11.1823
2192,11.0197
2193,11.7712
2194,12.0128
2195,12.6948
2196,13.2623
2197,13.7794
2198,14.3592
2199,13.7167
2200,12.6669
2201,12.9107
2202,12.6707
2203,12.7279
2204,12.8836
2205,12.3213
2206,12.1098
2207,11.6335
2208,11.9281
2209,12.6644
2210,11.607
2211,11.9538
2212,11.8864
2213,11.6459
2214,11.7014
2215,11.7647
2216,11.3826
2217,11.8825
2218,11.6992
2219,12.2313
2220,11.829
2221,11.2926
2222,11.8683
2223,12.5765
2224,12.9923
2225,12.4289
2226,12.686
2227,11.8318
2228,12.4506
2229,12.8773
2230,12.2705
2231,12.2215
2232,12.0691
2233,12.4449
2234,12.5656
2235,12.8155
2236,13.0801
2237,12.4783
2238,12.33
2239,12.9182
2240,13.0348
2241,12.2537
2242,11.8738
2243,12.1035
2244,12.4366
2245,12.2848
2246,12.6798
2247,12.9111
2248,13.038
2249,12.8475
2250,11.9944
2251,12.0246
2252,11.5913
2253,12.2932
2254,12.981
2255,13.3894
2256,12.3712
2257,12.2085
2258,11.8742
2259,11.9958
2260,12.8135
2261,12.3466
2262,12.6503
2263,12.6505
2264,12.8236
2265,13.3593
2266,13.6201
2267,13.6609
2268,12.2697
2269,12.0786
2270,12.1623
2271,11.8876
2272,11.7761
2273,12.2656
2274,13.2205
2275,11.9289
2276,12.4605
2277,13.0402
2278,12.6996
2279,12.2737
2280,12.392
2281,12.5591
2282,12.7777
2283,12.7824
2284,12.3748
2285,12.9003
2286,13.3113
2287,13.7435
2288,13.6676
2289,13.8673
2290,12.8232
2291,12.1968
2292,12.9276
2293,12.2554
2294,12.1291
2295,12.5073
2296,12.7171
2297,13.0258
2298,13.6029
2299,13.912
2300,13.815
2301,14.1246
2302,12.0085
2303,12.3156
2304,13.0011
2305,13.5033
2306,11.8187
2307,11.7743
2308,12.0126
2309,12.3344
2310,11.5951
2311,11.4366
2312,11.6731
2313,12.4425
2314,12.0339
2315,10.2308
2316,10.7636
2317,10.6533
2318,11.2122
2319,11.6201
2320,12.1699
2321,12.6393
2322,12.6707
2323,13.1688
2324,13.6388
2325,12.6151
2326,12.6364
2327,13.3959
2328,14.2375
2329,14.8083
2330,14.5724
2331,15.2317
2332,15.8167
2333,15.0421
2334,15.0548
2335,14.8306
2336,12.5622
2337,12.4357
2338,12.5435
2339,13.0355
2340,12.5265
2341,13.2354
2342,12.6956
2343,12.5563
2344,12.4424
2345,12.472
2346,11.9389
2347,12.2099
2348,12.1398
2349,12.5289
2350,12.6862
2351,12.478
2352,12.8074
2353,12.3185
2354,12.6935
2355,12.9641
2356,12.1945
2357,12.0789
2358,11.8779
2359,11.5139
2360,11.5348
2361,11.4139
2362,11.4943
2363,11.2069
2364,11.2941
2365,11.5113
2366,11.9303
2367,12.224
2368,11.8457
2369,11.6905
2370,11.6404
2371,12.0019
2372,12.0623
2373,12.5104
2374,12.8751
2375,13.0656
2376,13.1378
2377,12.5992
2378,12.9211
2379,12.1025
2380,12.2175
2381,12.3487
2382,11.9732
2383,12.0146
2384,12.3617
2385,12.7492
2386,12.4617
2387,12.3063
2388,12.4777
2389,12.8801
2390,13.1214
2391,12.8692
2392,13.0593
2393,13.5547
2394,14.2473
2395,12.4828
2396,12.5552
2397,13.0084
2398,11.8037
2399,12.2539
2400,12.6483
2401,11.4394
2402,11.8613
2403,11.8185
2404,11.9181
2405,11.8397
2406,11.5072
2407,12.0102
2408,11.9994
2409,12.4875
2410,12.1556
2411,12.6441
2412,12.8927
2413,12.3717
2414,12.6321
2415,13.2261
2416,13.3848
2417,12.2539
2418,12.9133
2419,12.8313
2420,12.945
2421,12.1268
2422,12.3262
2423,11.7532
2424,11.8823
2425,12.108
2426,12.9619
2427,12.2617
2428,12.0238
2429,12.7775
2430,12.0794
2431,12.2755
2432,12.3864
2433,12.5804
2434,12.7187
2435,12.9585
2436,13.156
2437,12.0656
2438,11.5048
2439,11.9462
2440,11.6475
2441,11.9905
2442,12.2189
2443,11.9831
2444,11.9065
2445,12.1151
2446,11.481
2447,11.653
2448,11.844
2449,12.2337
2450,12.7216
2451,12.5003
2452,13.2622
2453,13.5677
2454,13.7324
2455,13.4699
2456,13.3093
2457,13.0479
2458,12.257
2459,12.237
2460,11.7194
2461,12.4312
2462,12.6964
2463,12.7741
2464,12.9941
2465,12.4028
2466,12.0556
2467,12.1367
2468,12.1617
2469,12.8805
2470,12.6164
2471,12.7779
2472,13.1633
2473,13.2762
2474,12.6658
2475,13.1312
2476,13.8341
2477,13.2307
2478,11.4194
2479,9.91191
2480,9.68889
2481,9.22594
2482,9.60339
2483,9.41353
2484,9.30325
2485,10.1842
2486,10.3516
2487,11.1119
2488,11.4722
2489,11.6551
2490,11.4526
2491,11.5981
2492,12.1728
2493,12.2294
2494,12.5432
2495,11.9869
2496,11.8633
2497,11.8097
2498,12.6244
2499,12.0607
2500,11.0972
2501,11.6455
2502,11.7687
2503,11.8061
2504,11.6573
2505,11.6791
2506,10.5914
2507,11.009
2508,10.8636
2509,11.5289
2510,12.464
2511,12.3978
2512,13.3037
2513,12.1334
2514,13.012
2515,12.7498
2516,13.594
2517,12.1266
2518,12.24
2519,11.8686
2520,12.0512
2521,11.9314
2522,12.5168
2523,12.6586
2524,11.4481
2525,11.954
2526,12.4056
2527,12.7882
2528,12.1882
2529,12.8988
2530,13.4371
2531,13.2435
2532,13.1538
2533,13.3213
2534,14.2456
2535,14.73
2536,13.3211
2537,13.8855
2538,13.9047
2539,14.3293
2540,12.7972
2541,13.1032
2542,12.8523
2543,11.9899
2544,12.4171
2545,12.5247
2546,12.9317
2547,12.9961
2548,13.1531
2549,13.1439
2550,12.3458
2551,11.6585
2552,11.8455
2553,12.321
2554,11.6623
2555,12.1288
2556,12.3332
2557,11.7523
2558,11.7494
2559,10.769
2560,10.9529
2561,10.7349
2562,11.0998
2563,10.7336
2564,10.8253
2565,11.4828
2566,11.1251
2567,11.5368
2568,11.6278
2569,12.2857
2570,12.6713
2571,13.3294
2572,12.8896
2573,12.8719
2574,12.4758
2575,12.9856
2576,13.2329
2577,13.4841
2578,12.441
2579,12.7309
2580,12.6112
2581,12.6032
2582,12.5699
2583,13.0932
2584,13.2149
2585,12.6682
2586,12.9722
2587,12.8331
2588,13.0862
2589,13.0444
2590,12.9276
2591,12.4225
2592,13.0948
2593,11.4551
2594,11.7657
2595,11.4269
2596,11.2567
2597,11.566
2598,12.0383
2599,12.8975
2600,12.3368
2601,12.461
2602,13.0342
2603,13.1085
2604,13.3516
2605,12.6918
2606,12.7673
2607,13.0742
2608,12.2935
2609,12.6547
2610,12.3899
2611,12.506
2612,12.5489
2613,11.9281
2614,12.2506
2615,12.6803
2616,12.8189
2617,12.6147
2618,13.3444
2619,13.3358
2620,13.0581
2621,12.1658
2622,11.6494
2623,12.4792
2624,12.496
2625,12.9495
2626,12.3418
2627,12.6601
2628,11.8859
2629,12.0822
2630,12.2051
2631,11.5493
2632,12.0452
2633,12.5909
2634,12.2706
2635,11.875
2636,11.8022
2637,12.1916
2638,12.5558
2639,12.6217
2640,12.9305
2641,13.2953
2642,13.3619
2643,12.9312
2644,12.8953
2645,12.7589
2646,12.9632
2647,13.1355
2648,12.4348
2649,12.6081
2650,13.0793
2651,13.3266
2652,13.9194
2653,13.3165
2654,12.7842
2655,13.2074
2656,13.2919
2657,13.8471
2658,13.2881
2659,13.0739
2660,12.7025
2661,13.5274
2662,12.7765
2663,11.8212
2664,11.9668
2665,12.3425
2666,12.1432
2667,12.5697
2668,12.1849
2669,12.7583
2670,12.8816
2671,12.9234
2672,12.6638
2673,12.5645
2674,13.1156
2675,12.7316
2676,13.4818
2677,13.7824
2678,13.1131
2679,13.0985
2680,13.8423
2681,12.7174
2682,12.7237
2683,13.2762
2684,13.4381
2685,13.9908
2686,13.0975
2687,13.411
2688,13.6805
2689,14.1744
2690,14.1986
2691,13.9014
2692,14.0583
2693,14.5219
2694,13.1958
2695,12.4221
2696,12.1759
2697,12.8061
2698,12.8352
2699,13.0691
2700,13.6128
2701,12.739
2702,12.5454
2703,12.8578
2704,13.6838
2705,13.5816
2706,13.0902
2707,12.619
2708,12.7573
2709,12.9939
2710,11.9681
2711,12.4291
2712,11.8652
2713,12.137
2714,12.1875
2715,12.2083
2716,12.4091
2717,13.1076
2718,12.4566
2719,13.0819
2720,13.3183
2721,12.3743
2722,13.064
2723,12.7032
2724,12.4425
2725,12.6897
2726,12.6497
2727,12.7102
2728,12.16
2729,12.1564
2730,11.8848
2731,11.783
2732,12.2241
2733,12.308
2734,12.9232
2735,13.0531
2736,13.1201
2737,12.6415
2738,12.9681
2739,13.255
2740,12.9131
2741,12.5821
2742,12.8151
2743,12.6502
2744,12.3355
2745,13.0641
2746,11.9528
2747,11.7305
2748,12.1488
2749,12.1891
2750,12.7128
2751,11.762
2752,11.9664
2753,11.0467
2754,11.1668
2755,11.3723
2756,12.0711
2757,12.1352
2758,11.9474
2759,12.4858
2760,11.9807
2761,12.3722
2762,11.8055
2763,12.3288
2764,12.449
2765,12.7173
2766,12.4599
2767,12.9586
2768,12.8294
2769,12.5296
2770,12.8121
2771,13.4547
2772,13.4417
2773,13.412
2774,13.6241
2775,12.3086
2776,12.5216
2777,11.8767
2778,12.5738
2779,11.9718
2780,12.2359
2781,12.5372
2782,12.3739
2783,12.9357
2784,13.1075
2785,13.0705
2786,12.9026
2787,12.4793
2788,12.2511
2789,12.4626
2790,12.8178
2791,12.7169
2792,12.7823
2793,12.4792
2794,12.7152
2795,13.1357
2796,12.811
2797,13.1922
2798,13.393
2799,13.9849
2800,13.3527
2801,13.8543
2802,12.1081
2803,12.4791
2804,11.9821
2805,12.4225
2806,12.4915
2807,12.2848
2808,12.9843
2809,13.2547
2810,13.0384
2811,12.3139
2812,12.8844
2813,12.9391
2814,12.9165
2815,11.8935
2816,11.9699
2817,12.5808
2818,13.4603
2819,13.1994
2820,12.4835
2821,12.228
2822,12.2511
2823,12.085
2824,12.4152
2825,12.8181
2826,12.186
2827,12.5894
2828,13.0458
2829,13.8046
2830,14.4073
2831,12.557
2832,12.4761
2833,12.4976
2834,12.8577
2835,13.1052
2836,12.751
2837,12.6277
2838,13.2524
2839,12.5595
2840,13.0633
2841,12.8015
2842,13.5098
2843,13.6547
2844,12.5728
2845,12.9458
2846,12.8048
2847,12.3829
2848,12.5685
2849,12.355
2850,12.6514
2851,12.8467
2852,12.5476
2853,12.8122
2854,13.3796
2855,13.0329
2856,12.9661
2857,13.234
2858,13.2128
2859,12.3774
2860,12.3025
2861,11.3849
2862,11.6509
2863,11.2479
2864,11.3356
2865,10.7406
2866,11.4083
2867,11.7063
2868,11.8538
2869,12.0663
2870,12.5606
2871,12.4609
2872,12.4953
2873,12.6464
2874,12.3526
2875,13.206
2876,13.3748
2877,12.7779
2878,12.922
2879,13.1909
2880,13.2344
2881,13.0973
2882,13.2707
2883,13.4594
2884,12.7842
2885,12.1598
2886,12.151
2887,11.6896
2888,12.3239
2889,13.0454
2890,11.8895
2891,12.6486
2892,12.9029
2893,13.4514
2894,13.8385
2895,13.3321
2896,13.2874
2897,12.4706
2898,12.8284
2899,12.5773
2900,12.9325
2901,12.6333
2902,12.7496
2903,13.5916
2904,13.0329
2905,12.3052
2906,12.288
2907,12.1769
2908,11.934
2909,12.0922
2910,12.6229
2911,12.7971
2912,13.0652
2913,13.5963
2914,13.771
2915,12.7373
2916,12.0697
2917,12.299
2918,12.2091
2919,12.8942
2920,12.9653
2921,13.0005
2922,12.9665
2923,12.192
2924,12.2301
2925,12.5873
2926,12.9655
2927,13.1652
2928,13.2468
2929,13.6479
2930,13.6463
2931,13.1652
2932,13.0301
2933,13.1779
2934,12.3669
2935,12.4768
2936,12.9075
2937,13.511
2938,14.1325
2939,12.165
2940,12.0475
2941,11.4219
2942,12.1587
2943,12.7567
2944,13.3209
2945,13.1155
2946,13.6167
2947,13.4963
2948,13.8606
2949,14.3912
2950,14.5694
2951,14.5385
2952,14.7019
2953,15.5897
2954,14.2424
2955,14.5398
2956,14.011
2957,14.6659
2958,14.593
2959,13.6333
2960,13.4826
2961,13.2139
2962,12.9184
2963,12.6154
2964,13.4118
2965,13.6657
2966,13.0638
2967,13.0276
2968,12.7041
2969,11.7985
2970,12.0815
2971,12.2878
2972,11.9647
2973,9.21053
2974,10.0256
2975,10.4892
2976,10.5236
2977,10.5461
2978,10.7956
2979,10.8309
2980,11.2595
2981,11.7748
2982,12.6157
2983,11.9063
2984,11.9115
2985,11.9173
2986,11.7598
2987,12.0387
2988,11.818
2989,12.3267
2990,12.366
2991,12.1438
2992,12.3289
2993,12.5499
2994,13.4105
2995,13.5976
2996,14.4923
2997,13.9474
2998,12.6727
2999,12.8918
3000,12.1198
3001,12.535
3002,12.5562
3003,12.3573
3004,12.7793
3005,12.6153
3006,12.9338
3007,13.5512
3008,14.3103
3009,15.0272
3010,13.8468
3011,14.3349
3012,15.0521
3013,14.8446
3014,14.1542
3015,13.9479
3016,12.1475
3017,12.548
3018,12.7105
3019,13.2948
3020,13.3101
3021,13.6219
3022,12.5597
3023,12.5721
3024,12.4833
3025,12.0139
3026,11.8331
3027,12.3413
3028,12.5262
3029,12.9106
3030,13.2168
3031,13.506
3032,12.976
3033,13.5236
3034,13.4893
3035,13.6988
3036,13.84
3037,14.0903
3038,14.4486
3039,14.7908
3040,14.7582
3041,14.3722
3042,14.1493
3043,14.1562
3044,13.6583
3045,13.4262
3046,13.6446
3047,14.2015
3048,12.393
3049,12.1395
3050,12.5035
3051,12.4734
3052,12.402
3053,12.2641
3054,12.5076
3055,12.9901
3056,13.2102
3057,13.1973
3058,13.9987
3059,12.7789
3060,13.0617
3061,12.7968
3062,13.0043
3063,12.9248
3064,13.0818
3065,12.8114
3066,12.6818
3067,13.37
3068,13.226
3069,13.672
3070,14.3801
3071,15.1371
3072,15.2664
3073,15.8538
3074,14.9549
3075,15.7668
3076,16.2593
3077,16.0929
3078,16.5005
3079,13.5366
3080,12.9374
3081,13.0759
3082,13.1875
3083,13.274
3084,13.2566
3085,13.2308
3086,12.6616
3087,12.7471
3088,11.605
3089,12.4163
3090,11.3118
3091,11.105
3092,11.5835
3093,11.6782
3094,11.603
3095,12.0269
3096,12.2685
3097,13.0076
3098,13.5826
3099,14.206
3100,14.048
3101,14.7904
3102,15.4715
3103,12.7461
3104,13.3062
3105,13.5563
3106,13.9269
3107,13.9079
3108,14.4591
3109,14.2402
3110,12.7748
3111,13.1854
3112,14.0521
3113,13.9658
3114,13.3962
3115,13.4457
3116,13.2556
3117,13.0353
3118,13.08
3119,13.7633
3120,14.053
3121,14.5377
3122,15.1748
3123,14.8189
3124,13.3043
3125,14.0431
3126,12.8556
3127,12.5171
3128,12.6318
3129,12.706
3130,12.5121
3131,13.1586
3132,12.008
3133,12.722
3134,13.156
3135,13.7261
3136,12.6886
3137,12.0053
3138,12.1894
3139,10.1075
3140,10.5194
3141,10.0944
3142,10.1383
3143,10.7289
3144,10.8967
3145,11.3398
3146,11.7583
3147,12.3493
3148,12.1236
3149,11.6436
3150,12.171
3151,12.9395
3152,13.4229
3153,13.251
3154,13.619
3155,13.3425
3156,12.362
3157,12.6352
3158,12.5314
3159,13.3552
3160,14.1608
3161,12.8413
3162,13.1032
3163,12.8179
3164,13.0782
3165,13.6597
3166,14.2822
3167,14.0595
3168,13.7758
3169,12.31
3170,12.9142
3171,13.6028
3172,13.9219
3173,13.4638
3174,13.0821
3175,13.343
3176,13.6047
3177,13.7953
3178,13.5195
3179,13.289
3180,13.4775
3181,13.6974
3182,13.7241
3183,13.7291
3184,12.9716
3185,12.3182
3186,12.8423
3187,12.5815
3188,12.8545
3189,12.5543
3190,12.7307
3191,12.2323
3192,11.6
3193,12.2708
3194,12.4906
3195,12.997
3196,13.2534
3197,13.1182
3198,13.1028
3199,13.2596
3200,13.7433
3201,14.0006
3202,14.8999
3203,15.1575
3204,14.5259
3205,14.8298
3206,15.2824
3207,15.8455
3208,15.2449
3209,15.6383
3210,12.0306
3211,12.6142
3212,12.8326
3213,13.0936
3214,12.463
3215,12.7753
3216,12.8695
3217,13.0805
3218,13.3045
3219,13.0451
3220,13.3875
3221,13.672
3222,13.5627
3223,13.4265
3224,13.5846
3225,12.3299
3226,12.5883
3227,12.697
3228,11.8693
3229,11.6567
3230,11.2047
3231,10.6053
3232,11.2377
3233,11.6511
3234,11.2698
3235,11.6032
3236,12.0369
3237,12.3299
3238,12.9862
3239,13.1065
3240,13.6942
3241,14.3787
3242,15.0352
3243,15.2378
3244,15.8944
3245,16.5276
3246,16.5069
3247,16.1512
3248,16.1917
3249,15.8149
3250,14.6635
3251,13.622
3252,14.218
3253,14.1334
3254,13.2646
3255,12.6492
3256,13.2667
3257,12.6776
3258,13.0547
3259,11.9336
3260,12.067
3261,12.4733
3262,12.5721
3263,12.976
3264,13.0752
3265,13.1353
3266,12.7009
3267,12.6271
3268,12.9009
3269,12.8474
3270,12.435
3271,12.0442
3272,10.7866
3273,9.20834
3274,9.41013
3275,9.88545
3276,10.434
3277,11.0132
3278,10.7707
3279,11.271
3280,10.9677
3281,11.3122
3282,11.3501
3283,11.4537
3284,11.48
3285,11.8199
3286,12.0984
3287,12.5039
3288,13.0324
3289,13.7055
3290,14.1958
3291,13.6637
3292,14.1721
3293,12.8255
3294,13.3277
3295,13.5377
3296,13.7168
3297,13.7741
3298,13.3509
3299,13.5618
3300,13.7419
3301,13.3025
3302,13.1957
3303,12.9733
3304,13.5807
3305,13.0313
3306,12.5066
3307,12.847
3308,12.4334
3309,13.0309
3310,12.5845
3311,12.9845
3312,13.4723
3313,12.8864
3314,12.9696
3315,13.1838
3316,12.9668
3317,13.3749
3318,13.3384
3319,13.9424
3320,13.8128
3321,13.6892
3322,13.5118
3323,14.1056
3324,13.4315
3325,14.0501
3326,13.0282
3327,13.5056
3328,13.3146
3329,13.4394
3330,13.2508
3331,12.5189
3332,12.5728
3333,12.795
3334,12.8637
3335,13.3439
3336,13.8218
3337,14.0534
3338,14.7749
3339,14.4663
3340,15.1144
3341,13.5771
3342,14.3067
3343,12.9296
3344,12.6551
3345,12.9113
3346,12.5257
3347,12.8284
3348,12.2386
3349,12.2865
3350,12.7962
3351,12.8376
3352,12.682
3353,13.0752
3354,13.2978
3355,13.3667
3356,13.3042
3357,13.0831
3358,13.5012
3359,14.0489
3360,14.2727
3361,13.545
3362,12.7705
3363,13.4188
3364,13.5212
3365,13.0977
3366,13.7141
3367,13.8965
3368,12.7002
3369,12.8147
3370,13.336
3371,12.8654
3372,13.139
3373,11.9127
3374,12.1362
3375,11.2662
3376,12.2396
3377,12.7473
3378,12.2891
3379,12.5479
3380,13.0334
3381,12.4055
3382,12.655
3383,12.8866
3384,12.7403
3385,13.4891
3386,13.4707
3387,13.7932
3388,14.0848
3389,14.0967
3390,12.5464
3391,12.7565
3392,12.4878
3393,12.6102
3394,12.7338
3395,12.5243
3396,12.6901
3397,13.1866
3398,14.025
3399,12.8452
3400,12.4621
3401,12.8599
3402,12.929
3403,13.149
3404,13.4994
3405,13.3419
3406,13.2059
3407,13.0589
3408,12.8742
3409,12.9851
3410,13.7204
3411,13.1973
3412,13.8056
3413,13.0838
3414,13.7978
3415,10.6181
3416,11.409
3417,12.1985
3418,11.4168
3419,11.8927
3420,12.4264
3421,13.0428
3422,13.4818
3423,13.5342
3424,13.5445
3425,13.2582
3426,13.761
3427,13.9543
3428,13.7475
3429,14.2107
3430,13.4842
3431,13.4545
3432,12.5632
3433,12.0402
3434,11.7735
3435,11.7473
3436,12.2293
3437,12.3279
3438,12.775
3439,13.392
3440,14.1065
3441,14.9155
3442,15.5921
3443,15.9063
3444,16.5682
3445,15.3089
3446,14.9674
3447,13.5613
3448,13.3495
3449,13.1513
3450,12.9236
3451,13.1626
3452,13.471
3453,14.3226
3454,14.5435
3455,14.5226
3456,14.0736
3457,13.7379
3458,13.6156
3459,13.5518
3460,14.3845
3461,14.6331
3462,13.8711
3463,13.3125
3464,13.5999
3465,14.4328
3466,13.673
3467,13.1788
3468,12.7954
3469,12.3305
3470,12.0095
3471,11.4328
3472,11.7999
3473,12.1869
3474,12.6026
3475,12.9978
3476,12.3213
3477,13.074
3478,12.81
3479,13.3135
3480,13.418
3481,13.1155
3482,13.1927
3483,13.5387
3484,13.4476
3485,13.5035
3486,13.9598
3487,13.7581
3488,13.9515
3489,13.3193
3490,12.7461
3491,12.2238
3492,12.7203
3493,13.4842
3494,13.6352
3495,12.9476
3496,12.7561
3497,13.099
3498,12.8502
3499,12.153
3500,12.5744
3501,12.9579
3502,13.2292
3503,13.7143
3504,14.4371
3505,15.0569
3506,13.1447
3507,13.1338
3508,13.1914
3509,13.6611
3510,13.7963
3511,13.3961
3512,13.1966
3513,12.9221
3514,12.7431
3515,13.4692
3516,12.835
3517,13.43
3518,13.8038
3519,13.541
3520,13.4695
3521,12.9121
3522,13.0738
3523,13.1628
3524,13.867
3525,13.3142
3526,13.6319
3527,13.5846
3528,13.2347
3529,13.3299
3530,12.9868
3531,12.7538
3532,13.02
3533,13.123
3534,13.7521
3535,13.9371
3536,14.1234
3537,14.6897
3538,14.0282
3539,12.5766
3540,13.2081
3541,12.7873
3542,13.2392
3543,13.7691
3544,14.2841
3545,14.6368
3546,13.2061
3547,13.295
3548,12.8563
3549,13.5279
3550,13.0027
3551,12.7962
3552,13.4608
3553,13.2602
3554,13.3374
3555,13.3051
3556,14.0176
3557,13.0395
3558,13.5109
3559,13.132
3560,12.6889
3561,13.122
3562,13.565
3563,13.3813
3564,14.198
3565,13.2365
3566,13.5445
3567,13.6824
3568,14.4127
3569,13.5223
3570,13.5298
3571,12.7102
3572,12.4092
3573,12.9531
3574,13.0121
3575,12.7254
3576,13.1586
3577,13.327
3578,13.7612
3579,13.9586
3580,14.4177
3581,13.846
3582,14.1261
3583,12.7839
3584,12.9734
